시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
대구광역시 달성군 옥포읍 교항리,2998,202410,27,"27,000",2018,옥포대성베르힐6단지,84.9901,12,-
대구광역시 달성군 옥포읍 교항리,2998,202410,27,"27,200",2018,옥포대성베르힐6단지,84.9901,9,-
부산광역시 사상구 괘법동,516-1,202410,27,"20,400",1994,한신,59.85,12,-
부산광역시 기장군 일광읍 삼성리,792,202410,27,"37,000",2020,일광한신더휴센트럴포레2단지,59.8167,22,-
대구광역시 북구 노원동3가,1227,202410,27,"37,800",2017,대구노원한신더휴,84.98,27,-
서울특별시 성북구 정릉동,727-7,202410,27,"20,500",1975,동우,49.62,3,-
부산광역시 기장군 일광읍 삼성리,785,202410,27,"48,500",2020,일광자이푸르지오2단지,75.5544,14,-
부산광역시 해운대구 재송동,1350,202410,27,"61,500",2019,센텀리슈빌1단지,84.4517,2,-
부산광역시 기장군 일광읍 삼성리,785,202410,27,"48,500",2020,일광자이푸르지오2단지,75.5544,14,20241029
대구광역시 북구 국우동,1238,202410,27,"36,500",2021,힐스테이트데시앙도남2단지,72.8558,14,-
대구광역시 수성구 만촌동,816,202410,27,"35,900",1997,만촌우방타운1단지,59.73,14,-
대구광역시 수성구 만촌동,1483,202410,27,"83,800",2019,만촌삼정그린코아에듀파크,75.9909,16,-
서울특별시 중랑구 신내동,783,202410,27,"61,800",1994,성원,84.4,15,-
부산광역시 해운대구 좌동,1398,202410,27,"75,000",1997,엘지,162.27,15,-
대구광역시 달서구 장기동,809,202410,27,"28,500",2004,영남네오빌,59.9262,13,-
대구광역시 북구 침산동,400-1,202410,27,"18,700",1999,침산쌍용,59.84,4,-
부산광역시 해운대구 좌동,1413,202410,27,"56,000",1997,삼성,84.996,7,-
인천광역시 미추홀구 주안동,1286,202410,27,"8,400",1989,태평,42.21,5,-
부산광역시 금정구 부곡동,977,202410,27,"49,500",2018,온천장역동원로얄듀크,84.9207,14,-
서울특별시 동작구 흑석동,28,202410,27,"255,000",1988,한강현대,131.4,13,-
부산광역시 금정구 부곡동,788,202410,27,"40,000",2007,부곡동대동다:숲,84.9788,14,-
대구광역시 북구 구암동,787-3,202410,27,"24,300",2002,부영3차,81.1563,9,-
대구광역시 달성군 다사읍 서재리,1125,202410,27,"18,700",2016,에코폴리스동화아이위시2차,51.5729,24,-
부산광역시 기장군 정관읍 모전리,728,202410,27,"29,600",2014,동일스위트3차,84.9174,16,-
서울특별시 동작구 본동,482,202410,27,"155,000",2000,유원강변,114.58,5,-
서울특별시 영등포구 양평동4가,Jan-51,202410,27,"82,000",2000,경남아너스빌,59.84,6,-
부산광역시 사하구 다대동,1670,202410,27,"40,400",2014,다대롯데캐슬블루,84.96,15,-
부산광역시 사하구 다대동,1624,202410,27,"19,000",2007,다대동롯데캐슬몰운대,59.9115,5,-
대구광역시 달성군 유가읍 봉리,595,202410,27,"26,000",2016,대구테크노폴리스화성파크드림,77.4304,5,-
대구광역시 달성군 다사읍 서재리,1125,202410,27,"18,700",2016,에코폴리스동화아이위시2차,51.5729,24,20241028
서울특별시 강동구 천호동,467-11,202410,27,"31,500",2017,현진리버파크,23.08,4,-
부산광역시 영도구 동삼동,1124,202410,27,"20,500",1994,함지그린,57.09,9,-
대구광역시 북구 국우동,1234,202410,27,"45,500",2021,힐스테이트데시앙도남3단지,84.9628,17,20250106
부산광역시 영도구 동삼동,1124,202410,27,"20,500",1994,함지그린,57.09,9,-
서울특별시 강서구 등촌동,715,202410,27,"91,000",2005,등촌동아이파크,84.7556,5,-
서울특별시 강남구 도곡동,543-7,202410,27,"217,500",2007,도곡1차아이파크,84.122,5,-
서울특별시 동작구 신대방동,707,202410,27,"99,000",1996,현대,84.57,15,-
서울특별시 강동구 둔촌동,546,202410,27,"90,000",1998,신성둔촌미소지움1,59.78,13,-
서울특별시 강동구 둔촌동,545,202410,27,"79,000",1998,둔촌하이츠,59.79,9,-
대구광역시 달서구 신당동,1846,202410,27,"12,300",1995,성서주공2,49.44,5,-
부산광역시 해운대구 우동,1527,202410,27,"73,300",2013,해운대자이1단지,59.526,20,-
부산광역시 북구 만덕동,962,202410,27,"43,900",2021,이편한세상금정산,84.9378,21,-
부산광역시 동구 초량동,1226,202410,27,"50,300",2020,범양레우스센트럴베이,73.9,25,20241030
서울특별시 구로구 구로동,1274,202410,27,"60,000",2003,신성미소지움,71.04,14,20250118
서울특별시 강남구 개포동,1282,202410,27,"218,000",2020,개포래미안포레스트,59.92,14,-
서울특별시 구로구 구로동,1267,202410,27,"85,000",2000,신도림태영타운,59.88,7,-
대구광역시 달성군 화원읍 천내리,918,202410,27,"31,500",2017,화원이진캐스빌,71.0418,8,-
부산광역시 동구 초량동,1226,202410,27,"50,300",2020,범양레우스센트럴베이,73.9,25,-
서울특별시 서대문구 연희동,747,202410,27,"107,100",2018,연희파크푸르지오,84.4317,10,-
서울특별시 영등포구 영등포동7가,203,202410,27,"142,000",2017,아크로타워스퀘어,59.7,19,-
서울특별시 노원구 상계동,135,202410,27,"37,000",1987,한신1차,53.96,13,-
서울특별시 강동구 둔촌동,545,202410,27,"99,000",1998,둔촌하이츠,84.54,10,-
서울특별시 마포구 대흥동,660,202410,27,"122,000",1999,대흥동태영아파트,59.4,11,-
서울특별시 은평구 신사동,297,202410,27,"38,400",1993,신사씨티,58.09,2,-
서울특별시 강동구 천호동,54-25,202410,27,"63,000",2005,골드하임(102동),84.27,4,-
대구광역시 수성구 범물동,1261,202410,27,"12,000",1992,범물하이츠,41.85,9,-
부산광역시 동구 좌천동,1168,202410,27,"25,000",2006,두산위브범일뉴타운,59.6572,15,-
대구광역시 남구 대명동,3072,202410,27,"67,500",2022,대명역센트럴엘리프,114.7188,8,-
서울특별시 성북구 길음동,1278,202410,27,"77,000",2003,길음동동부센트레빌(1278-0),59.998,20,-
서울특별시 강동구 둔촌동,89,202410,27,"115,000",1996,현대4,114.9,10,-
서울특별시 동작구 상도동,903,202410,27,"136,000",2018,e편한세상상도노빌리티,59.7827,18,-
대구광역시 동구 율하동,1410,202410,27,"51,000",2010,율하리버파크뷰,125.2,13,-
부산광역시 부산진구 전포동,908,202410,27,"71,000",2021,서면아이파크1단지,84.7288,4,20241028
부산광역시 남구 문현동,1250,202410,27,"44,500",2022,대연양우내안애퍼스트,59.9015,1,-
부산광역시 남구 문현동,1250,202410,27,"45,700",2022,대연양우내안애퍼스트,59.8008,12,-
부산광역시 남구 문현동,351-12,202410,27,"28,700",1990,벽산기린,84.95,13,-
부산광역시 부산진구 전포동,908,202410,27,"71,000",2021,서면아이파크1단지,84.7288,4,-
부산광역시 부산진구 전포동,927,202410,27,"57,000",2023,e편한세상시민공원1단지,59.9865,21,-
서울특별시 중구 충무로5가,90,202410,27,"25,800",2018,충무로헤센스마트,21.04,4,-
대구광역시 동구 율하동,1448,202410,27,"31,000",2009,율하센트럴파크9단지,84.64,6,-
서울특별시 강동구 상일동,521,202410,27,"128,000",2021,고덕자이,59.9398,10,-
대구광역시 달서구 진천동,205-1,202410,27,"18,500",1990,귀빈맨션,84.95,4,-
부산광역시 동구 범일동,1655,202410,27,"50,000",2018,오션브릿지,84.98,13,-
서울특별시 양천구 목동,912,202410,27,"195,000",1986,목동신시가지5,65.08,10,-
서울특별시 성북구 석관동,405,202410,27,"58,750",1999,코오롱,59.94,20,-
서울특별시 동대문구 이문동,311,202410,27,"113,000",2004,래미안이문2차,114.5,7,-
대구광역시 수성구 수성동1가,613,202410,27,"43,500",1989,신세계타운,84.98,11,-
부산광역시 동래구 명륜동,796,202410,27,"83,400",2019,명륜자이,84.9607,17,-
서울특별시 송파구 문정동,150,202410,27,"207,000",1988,올림픽훼밀리타운,117.585,7,-
서울특별시 성북구 상월곡동,101,202410,27,"60,000",2003,동아에코빌,59.95,13,-
서울특별시 금천구 시흥동,806,202410,27,"47,800",2006,시흥동월드메르디앙,59.88,8,-
서울특별시 강서구 가양동,448-1,202410,27,"86,000",1999,가양강나루현대,59.76,16,-
대구광역시 수성구 수성동1가,230,202410,27,"48,500",2007,유성푸르나임,84.9522,11,-
부산광역시 북구 덕천동,397-1,202410,27,"22,000",2000,아남프라자,83.25,4,-
대구광역시 북구 동천동,914,202410,27,"21,000",2003,부영그린타운(2단지),59.8488,2,-
서울특별시 은평구 진관동,150,202410,27,"69,000",2015,은평뉴타운기자촌11단지,59.88,13,-
부산광역시 금정구 장전동,745,202410,27,"80,700",2017,래미안장전,84.8952,2,-
서울특별시 강동구 길동,414-6,202410,27,"47,000",2002,신암가온,56.7,10,-
서울특별시 금천구 독산동,1007-13,202410,27,"73,800",2019,e편한세상독산더타워,59.6222,32,-
대구광역시 수성구 시지동,349,202410,27,"34,500",1990,청구전원타운,84.98,6,-
대구광역시 동구 신암동,1840,202410,27,"62,500",2021,동대구이안센트럴D,84.9886,4,-
서울특별시 양천구 신월동,475,202410,27,"58,500",1985,서울가든,81.0,2,-
부산광역시 해운대구 우동,333,202410,27,"37,000",2005,협성프라임빌,84.9652,19,-
대구광역시 달서구 성당동,840,202410,27,"24,700",2009,두산위브,59.968,7,-
대구광역시 달성군 다사읍 세천리,1703-1,202410,27,"18,500",2017,제일풍경채 프라임,59.9673,6,-
부산광역시 금정구 부곡동,244-7,202410,27,"38,500",1999,대우,59.93,8,-
부산광역시 부산진구 범천동,1652,202410,27,"52,900",2022,e편한세상서면더센트럴,84.9976,25,-
서울특별시 도봉구 도봉동,570-10,202410,27,"22,000",2002,삼안리치,58.96,3,-
부산광역시 사하구 괴정동,213-6,202410,27,"31,500",2007,극동스타클래스,84.898,10,-
서울특별시 동작구 사당동,1160,202410,27,"106,000",2021,사당롯데캐슬골든포레,59.9908,13,-
서울특별시 중랑구 중화동,450,202410,27,"63,000",1998,한신아파트상가동유치원동(103~109),59.76,25,-
서울특별시 동작구 노량진동,332,202410,27,"110,000",2010,쌍용예가,59.957,10,-
부산광역시 북구 덕천동,814-4,202410,26,"14,300",1994,기비골마을,55.77,9,-
부산광역시 강서구 명지동,Mar-95,202410,26,"57,000",2020,더샵명지퍼스트월드3단지,80.7864,8,-
인천광역시 동구 송현동,166,202410,26,"27,450",2003,솔빛마을주공2차,59.92,23,-
서울특별시 동작구 상도동,416,202410,26,"114,000",2004,아이파크,84.96,16,-
서울특별시 동작구 상도동,416,202410,26,"130,000",2004,아이파크,114.83,11,-
부산광역시 동구 범일동,1655,202410,26,"63,000",2018,오션브릿지,118.89,11,-
부산광역시 강서구 명지동,Mar-95,202410,26,"62,500",2020,더샵명지퍼스트월드3단지,84.997,11,-
대구광역시 달서구 상인동,1516,202410,26,"28,500",1993,우방타운,134.955,1,-
대구광역시 달서구 상인동,1520,202410,26,"15,900",1993,청구,59.76,1,-
대구광역시 동구 신암동,461-1,202410,26,"20,000",2003,신암그린타운,59.9513,9,-
대구광역시 동구 신암동,1870,202410,26,"32,950",2024,해링턴플레이스동대구,59.9469,6,-
대구광역시 동구 신암동,1860,202410,26,"68,000",2023,동대구역화성파크드림,84.8163,16,-
서울특별시 중구 만리동1가,231,202410,26,"139,000",2012,LIG서울역리가,84.9866,2,-
서울특별시 동작구 노량진동,331,202410,26,"78,500",2001,형인한강,76.05,11,-
서울특별시 동작구 노량진동,323,202410,26,"89,000",1997,우성,59.82,5,-
서울특별시 동작구 노량진동,323,202410,26,"89,000",1997,우성,59.82,5,20241122
서울특별시 동작구 노량진동,325,202410,26,"112,000",2001,신동아리버파크,84.88,20,-
서울특별시 서대문구 홍제동,459,202410,26,"63,000",2000,홍제원현대(459-0),59.93,1,-
서울특별시 영등포구 대림동,1132,202410,26,"64,000",2022,영등포자이르네,49.08,13,-
서울특별시 용산구 원효로4가,178,202410,26,"112,000",1999,강변삼성스위트,59.92,14,-
서울특별시 영등포구 신길동,4935,202410,26,"57,000",2000,신기목련아파트,59.4,18,-
대구광역시 수성구 만촌동,1356-3,202410,26,"38,900",2003,메트로팔레스1,84.93,7,-
대구광역시 수성구 만촌동,1429-5,202410,26,"35,500",2003,메트로팔레스5,74.91,1,-
대구광역시 수성구 만촌동,1483,202410,26,"99,750",2019,만촌삼정그린코아에듀파크,84.9967,2,-
서울특별시 종로구 사직동,09월 01일,202410,26,"210,000",2008,광화문스페이스본(106동),163.33,6,-
서울특별시 중랑구 중화동,450,202410,26,"64,300",1998,한신아파트상가동유치원동(103~109),59.76,7,-
대구광역시 동구 신암동,1887,202410,26,"36,000",2024,동대구해모로스퀘어이스트,59.8787,10,-
대구광역시 동구 신암동,483-3,202410,26,"6,700",1992,강남,26.41,7,-
서울특별시 중랑구 상봉동,113,202410,26,"11,500",2018,상봉어반뷰,13.26,12,-
부산광역시 강서구 명지동,3350,202410,26,"38,800",2018,부산명지중흥S-클래스에듀오션,67.6298,14,-
서울특별시 영등포구 양평동5가,76,202410,26,"83,000",1996,양평한신,59.94,6,-
서울특별시 영등포구 양평동5가,09월 01일,202410,26,"75,000",1998,동보,59.4,2,-
부산광역시 영도구 청학동,382-85,202410,26,"10,000",1994,대룡파크맨션,83.14,10,-
대구광역시 수성구 수성동1가,96-14,202410,26,"37,500",1993,오성우방,84.995,10,20250124
서울특별시 영등포구 양평동1가,147,202410,26,"31,300",2019,어반힐,25.58,7,-
대구광역시 수성구 수성동1가,230,202410,26,"52,500",2007,유성푸르나임,84.9686,11,-
대구광역시 수성구 수성동1가,818,202410,26,"71,000",2015,수성롯데캐슬THEFIRST,84.9746,4,-
부산광역시 부산진구 전포동,362-64,202410,26,"39,500",2005,한라비발디,84.9706,14,-
부산광역시 부산진구 전포동,927,202410,26,"92,000",2023,e편한세상시민공원1단지,107.8681,5,-
부산광역시 부산진구 전포동,927,202410,26,"92,000",2023,e편한세상시민공원1단지,107.8681,5,20250308
서울특별시 노원구 상계동,1312,202410,26,"63,000",2009,수락리버시티3단지,84.69,2,-
서울특별시 노원구 상계동,666,202410,26,"59,000",1988,상계주공10(고층),58.01,11,-
서울특별시 노원구 상계동,637,202410,26,"48,250",1989,상계주공13(고층),58.01,4,-
서울특별시 노원구 상계동,637,202410,26,"46,000",1989,상계주공13(고층),58.01,15,-
부산광역시 북구 구포동,431-1,202410,26,"15,300",2016,지움포유,49.69,7,-
부산광역시 해운대구 반송동,888,202410,26,"19,500",1995,삼한그린타운1,84.87,8,-
부산광역시 해운대구 반송동,260-6,202410,26,"15,000",1998,이진,59.7,3,-
부산광역시 연제구 거제동,1481,202410,26,"42,800",2001,거제1차현대홈타운,59.93,18,-
부산광역시 연제구 거제동,1481,202410,26,"42,800",2001,거제1차현대홈타운,59.93,18,-
부산광역시 연제구 거제동,Aug-36,202410,26,"41,000",2006,삼익퓨쳐타워,108.78,24,-
대구광역시 달서구 본리동,Jan-76,202410,26,"27,700",2009,성당래미안e-편한세상2단지,59.98,14,-
인천광역시 미추홀구 숭의동,462,202410,26,"40,000",2022,스타디움센트럴시티,59.9321,26,-
인천광역시 미추홀구 숭의동,462,202410,26,"42,000",2022,스타디움센트럴시티,74.8816,16,-
인천광역시 미추홀구 숭의동,462,202410,26,"38,000",2022,스타디움센트럴시티,59.9321,12,-
대구광역시 중구 남산동,3020,202410,26,"76,000",2021,남산롯데캐슬센트럴스카이,84.9532,13,20250203
서울특별시 영등포구 문래동5가,01월 23일,202410,26,"80,800",1992,문래현대5차,84.79,3,-
대구광역시 중구 남산동,3020,202410,26,"76,000",2021,남산롯데캐슬센트럴스카이,84.9532,13,-
대구광역시 달서구 송현동,906,202410,26,"40,000",2002,송현우방하이츠,134.92,19,-
대구광역시 중구 남산동,3000,202410,26,"70,500",2014,극동스타클래스남산,120.0828,21,-
부산광역시 부산진구 범천동,1054,202410,26,"47,500",2006,서면이-편한세상,84.874,23,-
부산광역시 부산진구 범천동,1054,202410,26,"50,000",2006,서면이-편한세상,84.787,24,-
부산광역시 부산진구 범천동,944-1,202410,26,"24,800",2003,경남,59.9425,24,-
부산광역시 강서구 명지동,3343,202410,26,"35,000",2016,명지2차금강펜테리움센트럴파크,66.6612,13,-
부산광역시 부산진구 연지동,403,202410,26,"40,500",2007,연지자이,84.8984,6,-
대구광역시 달서구 본리동,Jan-76,202410,26,"27,700",2009,성당래미안e-편한세상2단지,59.98,14,20241029
서울특별시 마포구 도화동,82,202410,26,"124,500",1991,우성,79.97,5,-
부산광역시 부산진구 연지동,406,202410,26,"36,700",2011,연지자이2차,59.9074,8,-
대구광역시 수성구 수성동3가,130-1,202410,26,"122,700",2009,수성3가화성파크드림1단지,159.5388,14,-
서울특별시 성동구 행당동,346,202410,26,"145,000",2000,행당한진타운,84.71,18,-
인천광역시 미추홀구 주안동,1614,202410,26,"35,000",2008,월드스테이트(112~123),59.996,13,-
부산광역시 부산진구 초읍동,676,202410,26,"51,000",2020,포레나부산초읍,84.9107,17,-
서울특별시 영등포구 도림동,821,202410,26,"122,500",2014,영등포아트자이,84.781,20,-
서울특별시 영등포구 도림동,821,202410,26,"121,000",2014,영등포아트자이,84.974,5,-
서울특별시 동대문구 회기동,Mar-67,202410,26,"22,500",2017,민족통일MJ캠퍼스경희대,23.16,12,-
대구광역시 수성구 수성동4가,1005,202410,26,"51,000",2007,범어삼환나우빌,84.9929,5,-
서울특별시 동대문구 장안동,454-2,202410,26,"58,000",2005,비젼아파트102동,84.4,2,-
서울특별시 영등포구 당산동4가,01월 30일,202410,26,"105,000",2000,당산현대5차,59.85,17,-
인천광역시 미추홀구 주안동,1614,202410,26,"44,000",2008,월드스테이트(112~123),84.975,9,-
부산광역시 부산진구 부암동,735,202410,26,"44,000",2011,부산서면동문굿모닝힐,84.9222,13,-
부산광역시 기장군 정관읍 용수리,1403,202410,26,"36,500",2008,정관신도시한진해모로,109.3076,3,-
부산광역시 부산진구 당감동,791,202410,26,"11,800",1995,국제백양,59.9325,8,-
서울특별시 마포구 도화동,357,202410,26,"110,000",1996,도화동현대,68.22,5,-
서울특별시 영등포구 여의도동,525,202410,26,"369,100",2023,브라이튼여의도,101.9509,14,-
대구광역시 수성구 황금동,Jan-99,202410,26,"142,000",2004,태왕아너스,123.0051,5,-
부산광역시 부산진구 당감동,807-4,202410,26,"39,500",2005,동일스위트,126.8995,21,-
서울특별시 노원구 중계동,512,202410,26,"37,300",1991,중계무지개,39.96,5,-
서울특별시 노원구 중계동,369,202410,26,"37,500",1992,주공2,44.52,11,-
서울특별시 노원구 중계동,359-1,202410,26,"98,000",1992,주공5,84.79,1,-
서울특별시 동대문구 답십리동,80,202410,26,"74,000",2000,답십리청솔우성,59.89,10,-
부산광역시 기장군 정관읍 모전리,730,202410,26,"32,700",2015,이지더원3차,84.97,6,-
부산광역시 부산진구 가야동,588,202410,26,"41,000",2005,반도보라빌,84.8598,16,-
부산광역시 기장군 정관읍 달산리,1207,202410,26,"28,800",2013,정관1차동원로얄듀크,79.6089,8,-
부산광역시 기장군 정관읍 달산리,1207,202410,26,"28,800",2013,정관1차동원로얄듀크,79.6089,8,20241210
부산광역시 기장군 정관읍 매학리,723,202410,26,"25,800",2013,정관2차동원로얄듀크,59.997,6,-
부산광역시 부산진구 개금동,875,202410,26,"58,500",2018,개금역금강펜테리움더스퀘어아파트,84.8297,18,-
부산광역시 부산진구 개금동,197-5,202410,26,"18,250",2004,성원쌍떼뷰,59.715,9,-
부산광역시 부산진구 개금동,산52-6,202410,26,"14,200",1979,태림,71.75,2,-
부산광역시 해운대구 반여동,1662,202410,26,"73,800",2008,메가센텀한화꿈에그린,129.749,27,-
대구광역시 달서구 본리동,Jan-76,202410,26,"27,700",2009,성당래미안e-편한세상2단지,59.98,14,20241026
서울특별시 중구 만리동2가,273,202410,26,"147,000",2017,서울역센트럴자이,59.943,8,-
인천광역시 연수구 동춘동,가-,202410,26,"48,700",2019,송도파크레인동일하이빌,74.2443,6,-
인천광역시 연수구 동춘동,923,202410,26,"44,800",1993,"연수타운(금호,동아)",101.97,4,-
부산광역시 강서구 명지동,3235,202410,26,"40,000",2014,엘크루솔마레,84.981,3,-
인천광역시 미추홀구 용현동,647,202410,26,"27,500",2000,용현2단지금호타운,71.25,4,-
서울특별시 용산구 산천동,193,202410,26,"160,000",2001,리버힐삼성,114.48,14,-
서울특별시 동대문구 전농동,6,202410,26,"58,500",1992,전농우성,59.78,7,-
서울특별시 동대문구 전농동,6,202410,26,"80,000",1992,전농우성,126.63,12,-
서울특별시 영등포구 영등포동1가,Mar-92,202410,26,"41,800",2022,여의도이튼브라운,31.19,12,-
부산광역시 강서구 명지동,3233,202410,26,"30,800",2008,극동스타클래스,84.97,5,-
서울특별시 은평구 녹번동,281,202410,26,"107,800",2015,북한산푸르지오,84.99,14,-
부산광역시 기장군 기장읍 청강리,02월 18일,202410,26,"28,500",1993,현대,84.6,7,-
부산광역시 기장군 기장읍 대라리,949,202410,26,"14,500",2003,지우센텀,70.44,8,-
부산광역시 기장군 기장읍 대라리,408-2,202410,26,"15,000",2019,더테라스,36.973,20,-
부산광역시 기장군 기장읍 서부리,101,202410,26,"13,800",2001,서부주공,46.2,1,-
서울특별시 마포구 창전동,440,202410,26,"119,800",2005,창전동현대홈타운,59.651,18,-
서울특별시 마포구 신정동,30,202410,26,"108,000",1999,서강GS,59.98,19,-
서울특별시 영등포구 영등포동,647,202410,26,"109,000",2002,영등포푸르지오,79.777,9,-
부산광역시 기장군 기장읍 서부리,101,202410,26,"13,800",2001,서부주공,46.2,1,20241029
서울특별시 은평구 불광동,635,202410,26,"73,000",2009,북한산힐스테이트1차아파트,59.817,11,-
서울특별시 광진구 자양동,Jan-87,202410,26,"128,500",1993,한강우성,84.72,8,-
인천광역시 미추홀구 학익동,413-1,202410,26,"30,200",1984,장미1,90.78,3,-
부산광역시 동래구 명륜동,782,202410,26,"47,700",2015,명륜2차아이파크1단지,59.9038,9,-
서울특별시 금천구 시흥동,1033,202410,26,"41,700",2022,더유엘아파트,59.8926,3,-
서울특별시 광진구 광장동,250,202410,26,"136,000",2007,신동아파밀리에,84.78,4,-
부산광역시 사상구 학장동,858,202410,26,"27,200",2014,학장동삼정그린코아아파트,59.9193,16,-
부산광역시 사상구 학장동,858,202410,26,"33,500",2014,학장동삼정그린코아아파트,69.9127,15,-
인천광역시 미추홀구 도화동,431-3,202410,26,"17,800",2006,도화한승미메이드,67.705,13,-
서울특별시 금천구 독산동,993-25,202410,26,"51,500",2003,리치힐101동(993-25),105.09,3,-
서울특별시 금천구 독산동,711-2,202410,26,"64,000",2002,금천현대,84.83,4,-
대구광역시 수성구 중동,641,202410,26,"56,000",2020,수성효성해링턴플레이스,84.6009,2,-
서울특별시 종로구 신문로1가,238,202410,26,"79,500",1981,신문로맨션,81.28,10,-
인천광역시 미추홀구 도화동,982,202410,26,"32,800",2012,도화동신동아파밀리에,84.728,7,-
인천광역시 미추홀구 도화동,987,202410,26,"48,000",2020,도화역금강펜테리움센트럴파크,59.5,29,-
서울특별시 광진구 구의동,680,202410,26,"188,000",2021,e편한세상광진그랜드파크,84.9716,7,-
서울특별시 은평구 구산동,382,202410,26,"41,000",1998,갈현현대,59.94,4,-
서울특별시 은평구 구산동,04월 26일,202410,26,"26,200",2002,우공아트빌,68.01,2,-
부산광역시 사상구 주례동,55-139,202410,26,"7,600",2004,경동윈츠빌,30.57,11,-
대구광역시 수성구 상동,72,202410,26,"37,000",2003,정화우방팔레스,84.9869,6,-
부산광역시 동래구 온천동,188-2,202410,26,"30,000",2019,온천동한진스카이뷰,79.8566,14,-
부산광역시 동래구 온천동,707,202410,26,"94,000",1985,동래럭키,132.492,11,-
부산광역시 동래구 온천동,1447-16,202410,26,"29,200",2003,동경쉐르빌,84.5,10,-
서울특별시 구로구 개봉동,476,202410,26,"62,300",1999,한마을,123.46,1,-
서울특별시 구로구 개봉동,270-80,202410,26,"28,500",1988,거성,47.52,4,-
서울특별시 성동구 성수동2가,442,202410,26,"210,000",2000,한신한강,59.95,11,-
대구광역시 달서구 대천동,326-1,202410,26,"38,600",2009,이안월배,84.9851,18,-
대구광역시 달서구 대천동,326-1,202410,26,"38,600",2009,이안월배,84.9851,18,20241026
부산광역시 동래구 사직동,1017,202410,26,"36,800",2006,사직쌍용예가,59.937,8,-
서울특별시 마포구 공덕동,370-9,202410,26,"111,000",1989,공덕현대,84.61,6,-
부산광역시 동래구 사직동,1017,202410,26,"30,000",2006,사직쌍용예가,59.937,10,-
서울특별시 용산구 산천동,193,202410,26,"130,000",2001,리버힐삼성,84.98,5,-
서울특별시 양천구 목동,965,202410,26,"106,000",2019,목동롯데캐슬마에스트로,59.9846,13,-
서울특별시 구로구 고척동,334,202410,26,"91,000",2003,벽산,84.878,12,-
서울특별시 구로구 고척동,328,202410,26,"58,300",2000,양우,84.96,14,-
대구광역시 수성구 지산동,1766,202410,26,"68,000",2024,더샵수성라크에르,84.9397,14,20250116
부산광역시 사하구 감천동,789,202410,26,"15,800",1999,감천유림2차,59.88,4,-
부산광역시 사하구 감천동,181-1,202410,26,"16,000",1995,남성한빛가든,84.84,22,-
부산광역시 사상구 모라동,552,202410,26,"9,500",1992,백양그린,49.94,13,-
부산광역시 해운대구 중동,1818,202410,26,"73,000",2015,해운대힐스테이트위브,98.1948,15,-
부산광역시 해운대구 중동,1793,202410,26,"96,000",2014,해운대래미안,114.4345,6,-
부산광역시 강서구 지사동,1185-1,202410,26,"13,000",2017,지사과학삼정그린코아,59.9971,3,-
대구광역시 수성구 지산동,1766,202410,26,"68,000",2024,더샵수성라크에르,84.9397,14,-
대구광역시 수성구 지산동,1766,202410,26,"55,500",2024,더샵수성라크에르,75.9022,2,-
서울특별시 성동구 금호동2가,1217,202410,26,"159,000",2012,래미안하이리버,84.98,7,-
부산광역시 남구 대연동,1858,202410,26,"86,900",2013,대연힐스테이트푸르지오,84.38,4,-
부산광역시 남구 대연동,1858,202410,26,"90,800",2013,대연힐스테이트푸르지오,84.38,13,-
부산광역시 남구 대연동,1903,202410,26,"76,000",2018,대연SKVIEWHills,84.9639,7,-
부산광역시 남구 대연동,242-1,202410,26,"12,500",2000,대우그린2,59.99,20,-
부산광역시 남구 대연동,243-23,202410,26,"23,500",2001,청구,84.99,9,20241221
부산광역시 남구 대연동,243-23,202410,26,"23,500",2001,청구,84.99,9,-
서울특별시 은평구 응암동,764,202410,26,"95,000",2018,백련산힐스테이트4차,84.98,10,-
서울특별시 은평구 응암동,766,202410,26,"81,500",2021,백련산파크자이,59.905,6,-
서울특별시 은평구 응암동,111-48,202410,26,"46,000",2003,프라임팰리스,71.16,12,-
대구광역시 달서구 도원동,1440,202410,26,"16,500",1997,아람마을,59.63,14,-
부산광역시 수영구 남천동,148-4,202410,26,"240,000",1980,삼익비치,148.2,7,-
부산광역시 수영구 남천동,148-4,202410,26,"95,000",1980,삼익비치,60.83,4,-
부산광역시 수영구 광안동,529,202410,26,"39,000",1996,비치-그린아파트,84.9,9,-
부산광역시 수영구 광안동,1335,202410,26,"65,000",2022,광안에일린의뜰,74.9772,8,-
서울특별시 양천구 목동,961,202410,26,"284,000",2006,하이페리온2,155.586,20,-
서울특별시 구로구 구로동,256-1,202410,26,"82,000",2004,삼성래미안,78.665,4,-
서울특별시 구로구 구로동,685-124,202410,26,"64,000",1987,중앙하이츠,79.97,3,-
서울특별시 구로구 구로동,108-2,202410,26,"54,200",1996,새솔금호,59.9,22,-
서울특별시 구로구 구로동,1263,202410,26,"105,000",1999,신도림롯데아파트,131.3,17,-
서울특별시 구로구 구로동,1259,202410,26,"48,900",1998,구일우성,59.44,23,-
대구광역시 수성구 범물동,1281,202410,26,"23,100",1992,청구타운,84.93,5,-
서울특별시 성동구 옥수동,428,202410,26,"109,500",1986,극동,57.78,14,20241224
서울특별시 성동구 옥수동,528-1,202410,26,"173,000",2016,옥수파크힐스117동~125동,59.78,16,-
