시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
부산광역시 동래구 온천동,192-6,202201,29,"24,200",2017,은우아일레,62.5102,16,-
부산광역시 동래구 사직동,590-3,202201,29,"46,000",2006,사직2차삼정그린코아,84.9282,15,20220401
부산광역시 동래구 온천동,161-1,202201,29,"18,000",2006,SK허브올리브,53.29,12,-
부산광역시 동래구 사직동,597,202201,29,"33,000",1999,한신,84.94,2,-
부산광역시 동래구 사직동,1039,202201,29,"84,800",2016,사직역삼정그린코아더베스트1차,84.9587,2,-
부산광역시 부산진구 연지동,01월 06일,202201,29,"38,800",2006,유림노르웨이숲,84.8034,7,-
부산광역시 부산진구 연지동,403,202201,29,"57,800",2007,연지자이,84.9842,14,-
부산광역시 부산진구 당감동,1024,202201,29,"38,500",2019,서면2차봄여름가을겨울,59.7941,30,-
부산광역시 영도구 청학동,489-30,202201,29,"24,700",2004,원우엔리치빌,84.9149,12,-
부산광역시 영도구 남항동1가,170-1,202201,29,"30,000",2016,퀸페로스,84.98,15,-
부산광역시 영도구 동삼동,1123,202201,29,"13,200",1993,동삼그린힐,41.3,8,-
부산광역시 동구 좌천동,784-3,202201,29,"6,200",1978,좌천현대,56.23,3,-
부산광역시 동구 범일동,1655,202201,29,"48,000",2018,오션브릿지,59.92,9,-
부산광역시 서구 부민동1가,Jun-32,202201,29,"28,400",2008,허브센티움,84.95,4,-
서울특별시 강동구 암사동,414-2,202201,29,"118,000",2008,롯데캐슬퍼스트,59.99,6,-
서울특별시 강동구 암사동,414-2,202201,29,"125,000",2008,롯데캐슬퍼스트,59.99,8,-
서울특별시 동작구 대방동,505,202201,29,"105,000",1999,우정,84.6,21,-
서울특별시 금천구 독산동,1088,202201,29,"53,000",1990,독산주공14단지,38.64,13,-
서울특별시 금천구 시흥동,806,202201,29,"70,000",2006,시흥동월드메르디앙,82.81,13,-
서울특별시 강서구 화곡동,1168,202201,29,"48,000",2019,스위트드림아파트,50.91,7,-
서울특별시 강서구 내발산동,753,202201,29,"93,000",2008,마곡수명산파크4단지,59.84,10,-
서울특별시 양천구 신정동,337,202201,29,"120,000",2000,목동우성2,84.96,12,-
서울특별시 마포구 신공덕동,159,202201,29,"111,750",2000,신공덕래미안2차,59.48,11,-
서울특별시 마포구 도화동,547,202201,29,"110,500",1998,도화현대,59.4,11,-
서울특별시 서대문구 북아현동,1013,202201,29,"147,000",2018,e편한세상신촌1단지,59.85,17,-
서울특별시 은평구 진관동,62,202201,29,"122,000",2019,은평스카이뷰자이,84.7488,18,-
서울특별시 은평구 갈현동,541-1,202201,29,"41,800",2001,갈현건영,59.99,6,-
서울특별시 은평구 응암동,761,202201,29,"135,000",2011,백련산힐스테이트3차,114.9,12,-
서울특별시 노원구 상계동,691,202201,29,"62,500",1988,상계주공7(고층),45.55,4,-
서울특별시 노원구 공릉동,743,202201,29,"60,000",2000,공릉동한보에센시티아파트,59.4,4,-
서울특별시 도봉구 쌍문동,730,202201,29,"71,000",2004,대우파크힐(쌍문동이안),84.955,7,-
서울특별시 강북구 미아동,1353,202201,29,"85,000",2004,에스케이북한산시티,84.92,7,-
서울특별시 성북구 길음동,1288,202201,29,"140,000",2019,래미안길음센터피스,84.66,26,-
서울특별시 성북구 하월곡동,225,202201,29,"107,500",2006,래미안월곡,84.589,19,-
서울특별시 중랑구 묵동,13,202201,29,"50,000",1996,신내,39.84,7,-
서울특별시 중랑구 신내동,618,202201,29,"61,000",1997,동성3,59.4,9,-
서울특별시 동대문구 답십리동,497-23,202201,29,"15,000",2015,청계푸르지오시티,18.92,16,-
서울특별시 광진구 구의동,656,202201,29,"93,000",2000,새한,84.91,3,-
서울특별시 성동구 금호동4가,800,202201,29,"163,750",2001,대우,114.71,1,-
서울특별시 성동구 성수동1가,718,202201,29,"303,000",2017,트리마제,84.8111,3,-
서울특별시 성동구 금호동4가,800,202201,29,"122,000",2001,대우,59.97,20,-
서울특별시 용산구 문배동,08월 24일,202201,29,"15,500",2012,프라임펠리스,13.69,18,-
전북특별자치도 정읍시 수성동,940,202201,29,"18,800",2016,뉴캐슬,59.9539,10,-
전북특별자치도 익산시 동산동,1058,202201,29,"8,000",1989,비사벌,59.92,4,-
전북특별자치도 전주시 덕진구 만성동,1367-1,202201,29,"46,900",2018,골드클래스,74.1214,17,-
전북특별자치도 전주시 완산구 서신동,961,202201,29,"18,000",1999,동아한일,59.93,2,-
전북특별자치도 전주시 완산구 효자동3가,1524-2,202201,29,"46,000",2007,호반베르디움,84.9164,11,-
강원특별자치도 춘천시 후평동,912,202201,29,"39,000",2021,춘천후평우미린뉴시티,77.752,21,-
경상남도 김해시 진영읍 진영리,1554,202201,29,"14,800",2004,수홍하이랜드1차,84.9499,5,-
경상남도 창원시 진해구 청안동,474,202201,29,"10,500",2002,부영2차,59.8404,10,-
경상남도 창원시 진해구 장천동,260,202201,29,"41,300",2016,창원한신휴플러스오션파크,84.4557,4,-
경상북도 예천군 예천읍 청복리,383-4,202201,29,"2,800",1997,예천세아101동,39.6,18,-
경상북도 영주시 가흥동,254,202201,29,"13,800",2002,화성리버빌2,59.4512,8,-
충청남도 아산시 둔포면 석곡리,1797,202201,29,"27,500",2016,아산테크노밸리EGthe14단지,72.345,7,-
전라남도 무안군 삼향읍 남악리,2310,202201,29,"16,500",2013,펠리시티2차,69.0298,5,-
전라남도 화순군 화순읍 대리,Mar-97,202201,29,"7,900",1996,대광로제비앙,59.97,2,-
전라남도 순천시 조례동,1884,202201,29,"39,000",2019,영무예다음,84.962,11,-
충청북도 충주시 안림동,1171,202201,29,"32,000",2016,충주2차푸르지오,59.9622,15,-
충청북도 청주시 흥덕구 복대동,853-5,202201,29,"12,000",2017,포빌,47.215,12,20220216
충청북도 청주시 상당구 방서동,655,202201,29,"46,800",2019,청주하트리움리버파크,84.8401,21,-
경기도 김포시 감정동,517-1,202201,29,"30,500",1998,쌍용,59.8,3,-
경기도 안성시 공도읍 진사리,Jan-36,202201,29,"18,000",2000,주은청설,59.73,3,-
경기도 안성시 공도읍 마정리,Jun-45,202201,29,"2,600",1997,대림한숲원,24.57,1,-
경기도 파주시 야동동,587,202201,29,"16,500",2001,대방노블랜드(587-0),59.73,1,-
경기도 파주시 금촌동,11월 13일,202201,29,"20,500",1993,동문1차아파트201동,75.06,12,-
경기도 동두천시 지행동,717-2,202201,29,"37,900",2004,송내주공1단지,84.76,12,-
경기도 용인시 처인구 포곡읍 둔전리,385,202201,29,"34,000",1998,신원1차,84.73,2,-
경기도 군포시 산본동,1155,202201,29,"45,000",1993,가야주공,41.85,14,-
경기도 화성시 병점동,485,202201,29,"37,900",1999,한신,59.808,15,-
경기도 안산시 단원구 선부동,1081,202201,29,"30,000",1993,산호한양,50.085,3,-
경기도 안산시 단원구 고잔동,671,202201,29,"49,700",1987,주공8,75.51,9,-
경기도 안산시 상록구 본오동,880,202201,29,"43,400",1990,반월한양,71.7235,10,-
경기도 수원시 권선구 금곡동,79,202201,29,"48,000",1998,삼익3,84.97,16,-
경기도 평택시 용이동,581,202201,29,"36,500",2015,평택용이금호어울림1단지,67.5496,17,-
울산광역시 울주군 언양읍 서부리,236,202201,29,"16,000",1996,삼성아파트,59.91,19,-
울산광역시 북구 중산동,1317-3,202201,29,"34,500",2018,U-스타시티일동미라주더스타2단지,73.4718,17,-
울산광역시 북구 매곡동,864,202201,29,"37,500",2011,월드메르디앙월드시티,84.8997,11,-
광주광역시 광산구 우산동,1571-1,202201,29,"8,400",1991,하남주공(2단지),44.94,4,-
광주광역시 북구 본촌동,3102,202201,29,"57,700",2019,힐스테이트본촌,84.9976,9,-
인천광역시 서구 심곡동,259-2,202201,29,"30,000",1997,극동늘푸른,59.795,14,-
인천광역시 서구 왕길동,661-1,202201,29,"44,800",2007,대림e-편한세상(검단2지구66BL1L),84.91,7,-
대구광역시 달성군 화원읍 천내리,42,202201,29,"28,200",1989,(화원)영남,73.7775,2,-
대구광역시 달성군 유가읍 봉리,595,202201,29,"31,550",2016,대구테크노폴리스화성파크드림,77.4304,12,-
부산광역시 기장군 기장읍 대라리,240,202201,29,"20,100",2003,이진캐스빌,59.91,16,-
서울특별시 금천구 시흥동,806,202201,29,"49,000",2006,시흥동월드메르디앙,59.88,1,-
경기도 부천시 원미구 역곡동,Jan-46,202201,29,"25,200",1986,은성,36.69,1,-
경기도 부천시 소사구 소사본동,190-3,202201,29,"16,800",1989,소라아파트,37.32,1,-
경기도 김포시 구래동,6874-20,202201,29,"55,500",2018,김포한강아이파크,84.9592,3,-
경기도 수원시 영통구 영통동,972-2,202201,29,"47,000",1997,벽적골주공휴먼시아8단지,59.99,16,-
경기도 부천시 원미구 심곡동,389-1,202201,29,"23,000",2003,삼융,59.2966,9,-
경기도 고양시 일산서구 일산동,973-31,202201,29,"35,000",1997,일산동문(3),58.988,14,-
경기도 안성시 금광면 신양복리,139-1,202201,29,"15,800",2001,홍익,59.744,12,-
경기도 부천시 소사구 송내동,441-8,202201,29,"36,800",1985,동신,58.59,8,-
강원특별자치도 춘천시 석사동,822,202201,29,"19,800",1998,퇴계주공4,59.99,18,-
충청남도 천안시 서북구 두정동,1377,202201,29,"12,500",2017,프라지움9차,49.9631,9,-
경기도 안성시 금광면 신양복리,139-1,202201,29,"10,650",2001,홍익,38.984,3,-
충청북도 청주시 상당구 영운동,145-11,202201,29,"15,000",1995,신라송림,84.66,12,-
경상남도 창원시 성산구 남양동,24,202201,29,"18,000",1995,피오르빌,49.51,2,-
경상남도 창원시 성산구 상남동,Jan-45,202201,29,"29,000",1994,성원,59.97,15,-
경상남도 김해시 부곡동,800-3,202201,29,"14,900",2004,월산마을4-1단지부영18차,80.8839,12,-
경기도 의정부시 낙양동,736,202201,29,"52,000",2018,대광로제비앙포레스트,82.8289,18,-
부산광역시 동래구 온천동,1444-1,202201,29,"27,000",2005,궁전아이브,84.54,4,-
부산광역시 부산진구 양정동,525,202201,29,"59,200",2006,대원칸타빌멤버스,130.3494,5,-
울산광역시 울주군 삼남읍 교동리,1522-5,202201,29,"7,700",1992,태봉파크맨션,59.73,9,-
경상북도 경산시 압량읍 부적리,537,202201,29,"8,000",1998,한라빌라트,44.96,2,-
경상북도 경산시 압량읍 부적리,777,202201,29,"11,800",1997,부적주공,59.99,2,-
경상북도 경산시 압량읍 신대리,703,202201,29,"34,000",2015,경산푸르지오,84.962,4,-
경기도 부천시 원미구 약대동,169-38,202201,29,"18,700",1984,흥립약대,44.01,3,-
전북특별자치도 전주시 덕진구 인후동1가,1033,202201,29,"30,800",2007,두산위브,84.98,18,-
인천광역시 남동구 논현동,564-1,202201,29,"30,700",1998,주공1단지,59.13,11,-
경기도 성남시 중원구 은행동,Jun-32,202201,29,"81,000",1994,현대,84.63,10,-
전라남도 광양시 중동,1655,202201,29,"16,800",2001,호반,80.779,1,-
경상남도 김해시 구산동,321,202201,29,"7,500",1992,구산제2주공,41.85,12,-
충청북도 청주시 상당구 용암동,2104,202201,29,"19,500",1994,현대2,84.23,1,-
경상남도 거제시 양정동,885,202201,29,"42,000",2012,거제수월힐스테이트,84.7952,6,-
경기도 오산시 원동,807,202201,29,"25,000",1996,삼환,59.88,1,-
부산광역시 영도구 동삼동,1124,202201,29,"25,500",1994,함지그린,45.5,18,-
충청남도 당진시 송악읍 기지시리,504,202201,29,"23,000",2018,힐스테이트당진2차,62.9771,8,-
전북특별자치도 고창군 고창읍 읍내리,410-9,202201,28,"8,500",1995,상원모양맨션,59.84,1,-
전북특별자치도 김제시 검산동,1080,202201,28,"26,700",2015,김제검산샬레1차,84.9375,3,-
전북특별자치도 김제시 검산동,1030,202201,28,"8,900",1998,진우(1차),59.99,11,-
전북특별자치도 남원시 월락동,659,202201,28,"22,900",2014,남원산이고운코아루,59.9341,6,-
전북특별자치도 남원시 도통동,163,202201,28,"12,800",1995,우성,59.93,4,-
전북특별자치도 정읍시 상동,82,202201,28,"7,050",1997,우미타운,49.77,1,-
전북특별자치도 정읍시 시기동,112-7,202201,28,"10,300",1995,영화,59.9,8,-
전북특별자치도 익산시 모현동1가,883,202201,28,"34,100",2012,배산제일풍경채에듀파크아파트,84.625,8,-
전북특별자치도 익산시 부송동,231-26,202201,28,"10,800",1997,동아(2),59.98,23,-
전북특별자치도 익산시 팔봉동,304,202201,28,"10,900",2002,기안파인골드빌1차,69.77,3,-
전북특별자치도 익산시 어양동,689,202201,28,"16,700",2003,주공8차,59.92,12,-
전북특별자치도 익산시 모현동1가,02월 01일,202201,28,"13,000",1991,현대(1),84.945,2,-
전북특별자치도 익산시 모현동1가,303-1,202201,28,"11,800",1993,모현현대2차,59.4,15,-
전북특별자치도 익산시 영등동,768-1,202201,28,"14,450",1995,제일1차,59.99,1,-
전북특별자치도 익산시 영등동,821,202201,28,"16,100",1998,영등3차제일아파트,59.77,6,-
전북특별자치도 군산시 미룡동,896-1,202201,28,"7,900",2001,주공2차,50.28,14,-
전북특별자치도 군산시 나운동,Jul-45,202201,28,"8,400",1996,주공5차,58.14,15,-
전북특별자치도 군산시 나운동,153-12,202201,28,"16,750",1995,서호아파트,84.99,13,-
전북특별자치도 군산시 미룡동,896-1,202201,28,"7,900",2001,주공2차,50.28,14,20220314
전북특별자치도 군산시 수송동,830-1,202201,28,"32,000",2010,세영리첼,84.9033,5,-
전북특별자치도 군산시 산북동,3637,202201,28,"2,000",1997,부향하나로4차,39.08,12,-
전북특별자치도 군산시 미룡동,857,202201,28,"5,300",2002,대명미룡아파트(2차),49.14,7,-
전북특별자치도 군산시 지곡동,607,202201,28,"30,400",2014,쌍용예가,74.9972,16,-
전북특별자치도 전주시 덕진구 송천동1가,870,202201,28,"64,000",2009,송천아이파크5단지,126.5005,12,20220419
전북특별자치도 전주시 덕진구 인후동2가,1565-24,202201,28,"6,300",1987,반촌,57.78,1,-
전북특별자치도 전주시 덕진구 송천동1가,464,202201,28,"8,400",1987,비사벌(464),59.85,4,-
전북특별자치도 전주시 덕진구 송천동2가,179-121,202201,28,"11,600",2018,센텀시티,28.017,5,-
전북특별자치도 전주시 덕진구 인후동1가,890-1,202201,28,"13,000",1999,인후꿈마을부영(2차),59.933,10,-
전북특별자치도 전주시 덕진구 송천동1가,605-4,202201,28,"18,000",1993,한양,116.725,1,-
전북특별자치도 전주시 덕진구 고랑동,1224,202201,28,"19,200",2016,고랑동노블레스더센텀,59.9716,17,-
전북특별자치도 전주시 덕진구 인후동1가,890-3,202201,28,"20,000",1997,아중제일,84.915,2,-
전북특별자치도 전주시 덕진구 송천동2가,1288,202201,28,"44,200",2013,전주송천동한라비발디2단지,84.99,10,-
전북특별자치도 전주시 덕진구 진북동,1166-1,202201,28,"11,000",1991,거성고속맨션2차,93.96,8,-
전북특별자치도 전주시 덕진구 송천동2가,1338,202201,28,"50,000",2018,에코시티더샵,84.93,3,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,5,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,5,-
전북특별자치도 전주시 완산구 중화산동1가,221-1,202201,28,"9,200",1993,남양서원,59.94,12,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,4,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,305",1986,광진공작,59.22,3,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,2,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,305",1986,광진공작,59.22,1,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,461",1986,광진공작,59.22,5,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,5,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,305",1986,광진공작,59.22,5,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"11,990",1986,광진공작,59.22,4,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,4,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,2,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,305",1986,광진공작,59.22,2,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,5,-
전북특별자치도 전주시 완산구 삼천동1가,138-6,202201,28,"12,223",1986,광진공작,59.22,5,-
